tag,step,wall_time,value
action/longitudinal_std,1654,1786568403.774044,0.574785590171814
action/longitudinal_std,1765,1786568427.703514,0.6124130487442017
action/longitudinal_std,1807,1786568432.913524,0.5826824307441711
action/longitudinal_std,1939,1786568454.672052,0.5374967455863953
action/longitudinal_std,1964,1786568457.988354,0.5133768916130066
action/longitudinal_std,2038,1786568468.681170,0.6730167269706726
action/longitudinal_std,2091,1786568475.073059,0.5161753296852112
action/longitudinal_std,2152,1786568485.553431,0.6008213758468628
action/longitudinal_std,2210,1786568495.187971,0.6414164900779724
action/longitudinal_std,2251,1786568501.231052,0.5567247867584229
action/longitudinal_std,3157,1786568620.311927,0.6401212215423584
action/longitudinal_std,3836,1786568696.447030,0.5545929670333862
action/longitudinal_std,4004,1786568715.902341,0.6901882290840149
action/longitudinal_std,5204,1786568867.490971,0.5999987721443176
action/longitudinal_std,6404,1786569026.678004,0.6426801085472107
action/longitudinal_std,7604,1786569177.873655,0.5074841976165771
action/longitudinal_std,7726,1786569188.660367,0.6502934098243713
action/longitudinal_std,8926,1786569317.266015,0.4453475773334503
action/longitudinal_std,9280,1786569371.308970,0.5085538625717163
action/longitudinal_std,9469,1786569394.693287,0.4658209979534149
action/longitudinal_std,9553,1786569405.805331,0.5482134222984314
action/longitudinal_std,10366,1786569497.348444,0.46451330184936523
action/longitudinal_std,10484,1786569510.055333,0.3961992859840393
action/longitudinal_std,10906,1786569564.480254,0.5214589238166809
action/longitudinal_std,11348,1786569621.423411,0.7673769593238831
action/longitudinal_std,11686,1786569664.834577,0.3488779664039612
action/longitudinal_std,12346,1786569756.926020,0.3728753626346588
action/longitudinal_std,13002,1786569859.302532,0.606548011302948
action/longitudinal_std,13762,1786569996.980608,0.5289934277534485
action/longitudinal_std,14054,1786570031.657685,0.34627366065979004
action/longitudinal_std,14437,1786570080.360049,0.5959267616271973
action/longitudinal_std,14901,1786570138.467738,0.6152727007865906
action/longitudinal_std,15338,1786570201.325798,0.8014005422592163
action/longitudinal_std,15883,1786570267.652785,0.2757558822631836
action/longitudinal_std,16552,1786570343.352752,0.5406800508499146
action/longitudinal_std,16699,1786570365.984788,0.6027346253395081
action/longitudinal_std,16715,1786570370.077430,0.2587999403476715
action/longitudinal_std,17716,1786570485.771251,0.8770467638969421
action/longitudinal_std,17866,1786570503.878822,0.4745415449142456
action/longitudinal_std,18230,1786570558.464813,0.2602783143520355
action/longitudinal_std,18490,1786570593.604771,0.32895973324775696
action/longitudinal_std,19082,1786570661.065973,0.8152471780776978
action/longitudinal_std,20000,1786570788.967360,0.360260546207428
action/steer_max,132,1786568196.499122,0.9976940155029297
action/steer_max,223,1786568210.882926,0.9806900024414062
action/steer_max,322,1786568221.712543,0.9985559582710266
action/steer_max,418,1786568232.672494,0.9746975302696228
action/steer_max,499,1786568245.131342,0.9476373791694641
action/steer_max,732,1786568269.000230,0.9960455894470215
action/steer_max,766,1786568272.664276,0.9651477932929993
action/steer_max,818,1786568280.491995,0.9967097640037537
action/steer_max,934,1786568292.938768,0.9781761765480042
action/steer_max,981,1786568299.523897,0.9963979125022888
action/steer_max,1064,1786568307.438635,0.9790501594543457
action/steer_max,1114,1786568313.759794,0.974869966506958
action/steer_max,1152,1786568323.223855,0.9603180885314941
action/steer_max,1251,1786568341.956545,0.9495745301246643
action/steer_max,1466,1786568367.413836,0.9999280571937561
action/steer_max,1575,1786568388.210955,0.9597529172897339
action/steer_max,1654,1786568403.774098,0.9686996340751648
action/steer_max,1765,1786568427.703565,0.9314271807670593
action/steer_max,1807,1786568432.913704,0.9468422532081604
action/steer_max,1939,1786568454.672184,0.9857427477836609
action/steer_max,1964,1786568457.988511,0.8925237059593201
action/steer_max,2038,1786568468.681222,0.970679759979248
action/steer_max,2091,1786568475.073152,0.9568488597869873
action/steer_max,2152,1786568485.553483,0.9650906920433044
action/steer_max,2210,1786568495.188072,0.9577963352203369
action/steer_max,2251,1786568501.231232,0.9556962251663208
action/steer_max,3157,1786568620.311976,0.9826121926307678
action/steer_max,3836,1786568696.447080,0.9546880125999451
action/steer_max,4004,1786568715.902432,0.9846040606498718
action/steer_max,5204,1786568867.491032,0.9775906205177307
action/steer_max,6404,1786569026.678057,0.9834200143814087
action/steer_max,7604,1786569177.873709,0.9565374851226807
action/steer_max,7726,1786569188.660423,0.9253032803535461
action/steer_max,8926,1786569317.266068,0.9480130076408386
action/steer_max,9280,1786569371.309029,0.9937009811401367
action/steer_max,9469,1786569394.693331,0.953792929649353
action/steer_max,9553,1786569405.805466,0.9379407167434692
action/steer_max,10366,1786569497.348490,0.9300821423530579
action/steer_max,10484,1786569510.055422,0.8241348266601562
action/steer_max,10906,1786569564.480307,0.8257392048835754
action/steer_max,11348,1786569621.423544,0.8269293904304504
action/steer_max,11686,1786569664.834620,0.7662452459335327
action/steer_max,12346,1786569756.926096,0.7602404356002808
action/steer_max,13002,1786569859.302577,0.8374098539352417
action/steer_max,13762,1786569996.980663,0.9724850654602051
action/steer_max,14054,1786570031.657726,0.9387212991714478
action/steer_max,14437,1786570080.360112,0.9876547455787659
action/steer_max,14901,1786570138.467795,0.975021243095398
action/steer_max,15338,1786570201.325852,0.9273148775100708
action/steer_max,15883,1786570267.652835,0.791310727596283
action/steer_max,16552,1786570343.352806,0.8768330812454224
action/steer_max,16699,1786570365.984842,0.9134173393249512
action/steer_max,16715,1786570370.077606,0.839537501335144
action/steer_max,17716,1786570485.771304,0.8596248030662537
action/steer_max,17866,1786570503.878875,0.7918262481689453
action/steer_max,18230,1786570558.464876,0.7223049402236938
action/steer_max,18490,1786570593.604825,0.8648126125335693
action/steer_max,19082,1786570661.066041,0.7917134165763855
action/steer_max,20000,1786570788.967422,0.8961724638938904
action/steer_mean,132,1786568196.499101,-0.03458955138921738
action/steer_mean,223,1786568210.882881,-0.05053376033902168
action/steer_mean,322,1786568221.712480,0.07471498847007751
action/steer_mean,418,1786568232.672357,-0.09568190574645996
action/steer_mean,499,1786568245.131279,-0.005513572599738836
action/steer_mean,732,1786568269.000166,0.04066001623868942
action/steer_mean,766,1786568272.664166,0.24200807511806488
action/steer_mean,818,1786568280.491865,0.046818409115076065
action/steer_mean,934,1786568292.938704,-0.019311105832457542
action/steer_mean,981,1786568299.523759,0.052825141698122025
action/steer_mean,1064,1786568307.438614,-0.10595360398292542
action/steer_mean,1114,1786568313.759732,0.034414175897836685
action/steer_mean,1152,1786568323.223711,0.15049022436141968
action/steer_mean,1251,1786568341.956513,-0.017474541440606117
action/steer_mean,1466,1786568367.413773,-0.018340613692998886
action/steer_mean,1575,1786568388.210935,-0.07123410701751709
action/steer_mean,1654,1786568403.774074,-0.19186286628246307
action/steer_mean,1765,1786568427.703542,-0.13434390723705292
action/steer_mean,1807,1786568432.913617,0.12262894958257675
action/steer_mean,1939,1786568454.672080,-0.02059534564614296
action/steer_mean,1964,1786568457.988424,0.15726329386234283
action/steer_mean,2038,1786568468.681197,-0.003347712103277445
action/steer_mean,2091,1786568475.073086,-0.03857281804084778
action/steer_mean,2152,1786568485.553459,0.03978963941335678
action/steer_mean,2210,1786568495.188007,0.1201075091958046
action/steer_mean,2251,1786568501.231129,0.025889422744512558
action/steer_mean,3157,1786568620.311954,0.028898127377033234
action/steer_mean,3836,1786568696.447058,0.009776756167411804
action/steer_mean,4004,1786568715.902369,0.07026083022356033
action/steer_mean,5204,1786568867.491006,-0.0411592572927475
action/steer_mean,6404,1786569026.678032,-0.03596316650509834
action/steer_mean,7604,1786569177.873683,0.0054139913991093636
action/steer_mean,7726,1786569188.660397,0.11899582296609879
